"license_year","hunting_district","hunters","total_harvest","bulls","cows","bow","rifle","x6_or_more_points","success_rate_per_hunter"
2020,"262",417,124,21,96,10,114,14,0.297362110311751
2020,"270",2731,489,272,210,56,434,87,0.17905529110216
2020,"280",181,17,17,0,3,14,10,0.0939226519337017
2020,"281",1119,77,55,20,31,46,14,0.0688114387846291
2020,"282",211,5,0,5,0,5,0,0.023696682464455
2020,"283",875,28,28,0,4,24,10,0.032
2020,"284",317,15,8,7,12,4,5,0.0473186119873817
2020,"285",1377,91,63,25,25,66,38,0.0660856935366739
2020,"290",362,49,20,29,13,36,10,0.135359116022099
2020,"291",741,155,58,90,7,148,24,0.209176788124157
2020,"292",1208,90,69,21,14,76,37,0.0745033112582782
2020,"293",1239,141,98,44,40,102,47,0.113801452784504
2020,"298",288,34,17,13,6,28,7,0.118055555555556
2020,"300",1817,461,251,194,48,413,108,0.253714914694551
2020,"301",967,124,85,39,38,86,34,0.1282316442606
2020,"302",1085,288,94,187,17,271,23,0.265437788018433
2020,"309",278,57,13,44,17,40,7,0.205035971223022
2020,"310",746,124,97,27,27,97,56,0.166219839142091
2020,"311",1644,574,233,315,47,527,136,0.349148418491484
2020,"312",1397,326,160,159,30,295,95,0.233357193987115
2020,"313",1262,367,288,79,48,320,113,0.29080824088748
2020,"314",1916,658,271,367,65,593,139,0.343423799582463
2020,"315",1582,335,227,108,70,265,101,0.211757269279393
2020,"316",233,61,54,7,10,52,27,0.261802575107296
2020,"317",1236,299,130,165,27,272,57,0.241909385113269
2020,"318",1264,169,84,81,43,126,27,0.13370253164557
2020,"319",1460,253,150,96,20,233,47,0.173287671232877
2020,"320",1052,207,119,81,31,176,27,0.196768060836502
2020,"321",1036,227,96,124,83,144,44,0.219111969111969
2020,"322",990,250,124,123,11,239,42,0.252525252525253
2020,"323",1003,210,116,95,42,169,62,0.209371884346959
2020,"324",1488,400,204,189,46,353,74,0.268817204301075
2020,"325",1948,434,198,222,24,410,67,0.222792607802875
2020,"326",756,179,91,84,6,173,23,0.236772486772487
2020,"327",1456,431,219,198,30,402,84,0.296016483516484
2020,"328",715,186,82,95,13,173,34,0.26013986013986
2020,"329",1956,492,191,270,49,443,70,0.251533742331288
2020,"330",1181,177,126,47,27,150,52,0.149872988992379
2020,"331",1836,277,124,143,19,259,44,0.150871459694989
2020,"332",1359,248,124,121,46,202,45,0.182487122884474
2020,"333",1133,280,132,135,28,252,31,0.247131509267432
2020,"334",699,69,24,36,3,66,7,0.0987124463519313
2020,"335",1369,239,139,97,40,199,52,0.174579985390796
2020,"339",733,85,34,45,21,65,16,0.115961800818554
2020,"340",2419,380,193,172,33,347,56,0.157089706490285
2020,"341",811,120,58,63,15,105,21,0.147965474722565
2020,"343",1167,151,62,89,34,116,24,0.129391602399314
2020,"350",900,68,53,15,7,61,11,0.0755555555555556
2020,"360",2281,533,263,250,63,469,114,0.233669443226655
2020,"361",327,48,33,15,17,31,14,0.146788990825688
2020,"362",1017,289,160,117,43,246,87,0.284169124877089
2020,"370",667,120,58,61,10,109,20,0.179910044977511
2020,"380",3253,795,327,426,58,737,92,0.244389794036274
2020,"388",216,49,17,25,4,45,0,0.226851851851852
2020,"390",952,288,133,152,31,257,78,0.302521008403361
2020,"391",1943,323,184,123,48,275,85,0.166237776634071
2020,"392",1011,127,95,32,25,103,51,0.125618199802176
2020,"393",1877,565,345,203,95,470,192,0.301012253596164
2020,"400",264,90,44,46,9,81,22,0.340909090909091
2020,"401",429,49,16,32,7,42,14,0.114219114219114
2020,"403",53,7,3,4,0,7,0,0.132075471698113
2020,"404",168,23,9,14,0,23,6,0.136904761904762
2020,"405",65,7,0,7,0,7,0,0.107692307692308
2020,"406",90,3,3,0,0,3,0,0.0333333333333333
2020,"410",2350,950,297,637,246,704,217,0.404255319148936
2020,"411",1976,700,345,338,183,518,231,0.354251012145749
2020,"412",630,175,95,79,24,151,67,0.277777777777778
2020,"413",908,141,81,57,40,101,43,0.155286343612335
2020,"415",162,11,0,11,0,11,0,0.0679012345679012
2020,"416",1629,365,199,156,66,299,115,0.224063842848373
2020,"417",811,334,172,159,50,284,132,0.411837237977805
2020,"418",331,100,56,43,13,87,20,0.302114803625378
2020,"419",152,29,10,19,3,26,0,0.190789473684211
2020,"420",332,39,18,19,7,32,10,0.117469879518072
2020,"421",335,89,54,29,12,77,30,0.265671641791045
2020,"422",517,145,57,85,16,129,30,0.280464216634429
2020,"423",349,75,43,33,3,72,30,0.214899713467049
2020,"424",228,33,21,12,4,30,11,0.144736842105263
2020,"425",505,78,36,35,18,60,16,0.154455445544554
2020,"426",377,90,39,48,7,83,35,0.238726790450928
2020,"432",886,154,92,56,24,130,31,0.173814898419865
2020,"441",451,69,27,42,11,59,14,0.152993348115299
2020,"442",690,103,68,29,14,90,47,0.149275362318841
2020,"444",190,22,13,9,4,18,9,0.115789473684211
2020,"445",794,311,143,161,50,262,104,0.39168765743073
2020,"446",1223,330,198,125,52,278,102,0.26982829108749
2020,"447",928,224,88,136,38,186,84,0.241379310344828
2020,"448",794,142,83,57,16,126,24,0.178841309823678
2020,"450",184,35,21,14,18,17,10,0.190217391304348
2020,"451",234,47,27,17,4,44,13,0.200854700854701
2020,"452",1498,414,187,223,41,373,78,0.276368491321762
2020,"454",1006,138,58,69,7,131,31,0.137176938369781
2020,"455",244,120,42,75,12,108,29,0.491803278688525
2020,"471",65,7,7,0,0,7,4,0.107692307692308
2020,"500",610,126,57,50,19,107,27,0.20655737704918
2020,"502",256,41,21,17,10,31,17,0.16015625
2020,"511",281,47,23,25,16,31,16,0.167259786476868
2020,"530",917,170,66,97,41,129,35,0.185387131952017
2020,"540",1091,261,86,162,30,232,23,0.23923006416132
2020,"570",693,255,112,139,12,243,50,0.367965367965368
2020,"575",664,181,43,131,45,136,23,0.272590361445783
2020,"600",148,17,10,7,10,7,7,0.114864864864865
2020,"620",750,143,83,58,55,89,58,0.190666666666667
2020,"621",722,155,77,78,59,96,59,0.214681440443213
2020,"622",746,264,82,170,45,219,70,0.353887399463807
2020,"630",70,2,0,2,0,2,0,0.0285714285714286
2020,"631",209,47,34,13,16,31,22,0.22488038277512
2020,"632",110,19,15,2,12,6,10,0.172727272727273
2020,"640",41,4,4,0,0,4,0,0.0975609756097561
2020,"670",35,4,4,0,0,4,0,0.114285714285714
2020,"690",694,232,65,163,27,205,61,0.334293948126801
2020,"700",1817,648,294,333,145,503,213,0.35663181067694
2020,"702",661,210,90,111,54,156,63,0.317700453857791
2020,"703",264,65,55,6,18,47,27,0.246212121212121
2020,"704",1492,421,153,263,69,353,112,0.282171581769437
2020,"705",529,127,48,75,30,97,45,0.24007561436673
